0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Cluster_Label,Reconstruction_Error,Anomaly
0.0,1.5857639,1.4200354,0.32679418,3.0188622,3.0263808,0.0,1.9220581,0.0,2.7601478,0.92381907,0.925614,0.5564995,2.4882176,1.5474215,2.196592,0.0,0.0,0.0,0.0,2.0418465,0.0,0.0,3.1952336,2.032974,0,0.018596573482492364,False
0.0,0.30111754,3.2639828,2.034774,1.7307096,2.8592174,0.0,1.4423944,0.0,1.1653023,1.978609,1.5834429,1.9017221,1.6642333,1.746812,2.2669606,0.0,0.0,0.0,0.0,2.021653,0.0,0.0,1.9142648,3.593549,2,0.013267342457560742,False
0.0,2.0057862,1.8668525,0.2736438,3.9234712,3.0409353,0.0,1.741491,0.0,2.699605,1.3459302,0.7463433,0.05647304,2.1774373,1.175147,2.89781,0.0,0.0,0.0,0.0,1.9462191,0.0,0.0,3.5534918,2.7592564,0,0.02837234694547259,False
0.0,0.76970303,1.7831328,1.7897667,2.2939668,3.381048,0.0,1.1355577,0.0,1.6050552,1.8626066,0.9515959,0.0,1.9189823,0.37432924,1.4782301,0.0,0.0,0.0,0.0,2.1192234,0.0,0.0,2.8753428,4.5792103,2,0.023520516261692527,False
0.0,1.4984531,2.5069482,1.908839,1.1939418,3.0065162,0.0,1.8037585,0.0,1.7440969,1.5980656,1.7870054,1.9877701,2.837313,2.579576,2.823312,0.0,0.0,0.0,0.0,1.7303903,0.0,0.0,2.4045918,4.1848645,2,0.012681148674539362,False
0.0,1.9326437,1.9480541,2.0595253,1.6946073,3.8242278,0.0,1.807216,0.0,2.063531,2.0117395,0.84028447,1.5546509,2.1746058,2.1329405,1.662229,0.0,0.0,0.0,0.0,2.3100984,0.0,0.0,2.7211528,3.7241862,2,0.016409032033214702,False
0.0,0.52381516,3.0728981,2.2571018,1.1818213,3.2203784,0.0,1.7714905,0.0,0.9838145,1.6680706,1.6801246,2.030385,2.0493374,1.6139535,2.087066,0.0,0.0,0.0,0.0,1.8600539,0.0,0.0,2.3006468,3.7254858,2,0.023627474855459737,False
0.0,1.926605,1.8039536,0.12667906,3.2743275,3.244905,0.0,1.6081686,0.0,2.6103096,0.8568067,1.0784345,0.0,2.1458726,0.6684304,2.5276923,0.0,0.0,0.0,0.0,1.6401466,0.0,0.0,4.0152416,2.3676221,0,0.033087302393961925,False
0.0,0.84606355,2.7784724,2.3396125,2.2115684,2.152341,0.0,1.5739245,0.0,1.5435591,1.4474226,1.8400359,0.8106006,2.9672544,1.6880277,2.832217,0.0,0.0,0.0,0.0,1.7606184,0.0,0.0,2.6379511,4.7723494,2,0.016690103151089233,False
0.0,0.67951316,3.4813735,2.5734787,0.46119356,3.6666083,0.0,2.726901,0.0,1.4976149,2.3552997,1.2966659,2.6686308,1.0581102,3.5904524,1.8461937,0.0,0.0,0.0,0.0,2.7975395,0.0,0.0,2.4581366,2.7973163,2,0.01756379464696507,False
0.0,0.0,3.5534627,2.0679867,0.99305415,2.8927314,0.0,1.7252977,0.0,1.7326031,1.9910045,1.3029426,2.5774398,2.0144448,2.4021192,2.377065,0.0,0.0,0.0,0.0,2.0891926,0.0,0.0,2.9225302,3.521975,2,0.01867839755142644,False
0.0,0.78749114,3.2415676,2.4024992,1.6744521,3.0185518,0.0,1.7044706,0.0,1.8286445,2.0874085,1.8628955,2.0591404,2.1702805,2.1849694,2.4640865,0.0,0.0,0.0,0.0,2.2276633,0.0,0.0,2.7009153,3.6732647,2,0.012812713950428383,False
0.0,1.0400534,2.4280636,3.285133,1.6337473,3.3951905,0.0,0.57951593,0.0,0.6569327,2.782462,1.5077562,3.197026,1.9322857,2.0126522,2.3385768,0.0,0.0,0.0,0.0,2.5385888,0.0,0.0,2.946602,2.1370227,1,0.012508919941689862,False
0.0,1.6148763,1.5686282,2.175079,0.21813089,4.2925143,0.0,2.8013844,0.0,1.6207354,2.3833282,1.0654757,1.9336071,0.8775322,3.3105905,0.968891,0.0,0.0,0.0,0.0,2.9090292,0.0,0.0,2.1513455,2.7014456,2,0.01280352838751015,False
0.0,0.0,2.816694,1.9824561,1.84306,2.1844223,0.0,0.7779891,0.0,0.5833438,1.998684,1.8038347,0.70514923,2.339746,0.67661107,2.0508878,0.0,0.0,0.0,0.0,1.6770463,0.0,0.0,1.462484,3.6496475,2,0.034236053254317035,False
0.0,0.6590794,1.7416714,3.2228725,2.1494653,3.299743,0.0,0.0,0.0,0.76632607,2.3037455,0.9659313,2.0879862,2.5872529,0.6180007,2.014059,0.0,0.0,0.0,0.0,2.1722014,0.0,0.0,3.0126755,4.0849314,1,0.035896583668582824,True
0.0,2.490041,0.20799328,2.1398728,1.5515156,3.6703832,0.0,2.140616,0.0,0.15103555,1.6890345,0.29136452,2.8202248,0.0,2.1116924,0.8367091,0.0,0.0,0.0,0.0,2.468303,0.0,0.0,2.6268234,0.0,0,0.03443087601654369,False
0.0,1.5961215,1.9507353,3.465955,2.112999,4.2521887,0.0,0.6159079,0.0,0.83070964,2.0615556,0.52189994,3.0412102,2.8800151,1.7182868,1.9785981,0.0,0.0,0.0,0.0,2.3931491,0.0,0.0,3.0759146,3.8275898,1,0.03721157907710575,True
0.0,0.72833467,2.2394066,0.3351867,3.8535259,3.294083,0.0,1.3311694,0.0,1.989572,1.6676373,0.4204601,0.08051174,0.89455837,0.089242995,2.3601282,0.0,0.0,0.0,0.0,1.862947,0.0,0.0,3.1855857,2.5647469,0,0.020743187198439813,False
